monat,jahr,meldestelle_code,tarifverbund_id,angebot_gruppe,umsatz_eur
7,2025,MS-HAJ-002,19,110,5857.44
12,2025,MS-BER-005,19,210,1101.51
7,2025,MS-BER-001,2,120,25196.86
8,2024,MS-ESS-004,15,130,25917.44
10,2025,MS-LEJ-007,4,100,6307.9
10,2025,MS-CGN-003,5,110,5949.96
5,2025,MS-MUC-005,19,110,26438.85
8,2025,MS-NUE-003,19,200,6772.6
7,2025,MS-DRS-003,16,100,15946.42
1,2025,MS-BRE-001,17,100,17563.02
7,2024,MS-STR-001,18,120,33870.24
3,2025,MS-DTM-002,11,110,32750.68
5,2024,MS-HAM-006,3,130,15617.33
6,2024,MS-DUI-002,3,210,8748.56
2,2025,MS-NUE-002,11,130,24706.19
1,2024,MS-HAM-005,18,130,3936.01
5,2024,MS-DTM-003,4,210,27579.01
3,2025,MS-LEJ-002,5,130,12742.62
2,2025,MS-BRE-001,7,120,2294.34
3,2024,MS-FRA-006,3,120,5945.84
6,2024,MS-DTM-001,18,100,22618.09
5,2024,MS-DUI-005,13,100,20836.37
11,2024,MS-DTM-001,9,130,18484.54
9,2024,MS-BER-002,11,210,16307.19
2,2025,MS-HAM-003,8,110,4969.27
5,2024,MS-NUE-004,10,100,757.14
7,2024,MS-HAM-003,18,120,18697.31
1,2024,MS-MUC-002,18,120,14955.57
6,2025,MS-FRA-006,10,110,15168.29
8,2025,MS-BER-001,7,210,22469.81
3,2025,MS-NUE-002,5,120,10636.06
9,2025,MS-FRA-005,3,210,28559.6
11,2024,MS-HAM-006,3,210,7799.13
10,2025,MS-STR-001,4,120,32791.19
8,2024,MS-DRS-004,7,210,10729.12
1,2024,MS-ESS-001,8,120,6968.26
3,2024,MS-NUE-006,19,130,27728.5
11,2025,MS-DRS-003,19,110,10383.33
9,2025,MS-HAM-004,9,210,33182.55
10,2025,MS-STR-003,4,100,1225.45
10,2024,MS-NUE-001,8,210,31853.4
1,2025,MS-LEJ-004,11,210,29881.12
4,2024,MS-FRA-007,17,110,28772.79
11,2024,MS-DUS-001,9,200,27981.55
5,2025,MS-FRA-001,10,210,20790.66
7,2025,MS-FRA-007,14,110,16927.13
7,2025,MS-CGN-002,14,210,3173.06
4,2024,MS-LEJ-006,5,210,2745.23
9,2025,MS-LEJ-006,10,210,8006.74
8,2025,MS-DRS-002,5,200,22296.32
11,2025,MS-MUC-005,5,200,16586.57
4,2025,MS-BRE-003,19,110,27884.39
1,2024,MS-MUC-002,7,130,15532.92
9,2025,MS-MUC-003,5,110,12801.2
3,2025,MS-FRA-004,13,120,28877.15
1,2025,MS-HAM-003,3,110,22112.82
6,2024,MS-BER-003,6,100,7915.96
3,2024,MS-DTM-001,17,210,34601.73
10,2025,MS-DUI-004,2,110,31082.43
11,2024,MS-LEJ-006,15,130,33090.77
9,2024,MS-LEJ-006,19,210,10916.61
7,2024,MS-NUE-002,2,110,22644.8
9,2024,MS-DRS-005,3,100,11789.41
4,2024,MS-HAM-005,13,120,29951.0
11,2024,MS-STR-003,3,110,3469.79
4,2024,MS-HAJ-004,17,210,24274.03
3,2024,MS-BER-003,17,200,18503.51
8,2025,MS-DUI-006,10,130,2359.5
1,2025,MS-ESS-002,1,100,13732.81
12,2025,MS-FRA-001,15,110,17664.03
1,2024,MS-DUI-002,2,130,28081.19
4,2024,MS-LEJ-002,16,210,20006.2
6,2025,MS-DTM-001,2,120,7153.98
1,2025,MS-DUI-005,13,130,20972.28
10,2025,MS-ESS-004,19,110,14397.08
5,2024,MS-STR-002,10,110,4067.33
3,2024,MS-HAM-003,7,100,31746.78
6,2024,MS-BRE-002,14,210,13804.31
2,2024,MS-HAJ-002,9,120,8795.13
1,2025,MS-DRS-005,7,100,7153.67
4,2025,MS-NUE-005,12,200,4485.67
2,2025,MS-HAJ-006,10,200,7207.33
8,2024,MS-DUI-002,7,100,17466.65
1,2024,MS-BER-007,14,130,12773.51
4,2024,MS-LEJ-001,13,210,16882.86
5,2024,MS-FRA-006,18,110,21968.36
5,2024,MS-BER-007,19,100,4735.94
1,2025,MS-DUI-006,4,120,12454.78
1,2024,MS-DUI-006,19,130,12571.61
2,2024,MS-DRS-001,11,110,24728.75
6,2024,MS-HAJ-002,16,130,21257.14
1,2025,MS-BER-007,1,130,7468.66
1,2024,MS-DRS-004,10,100,27404.92
4,2024,MS-BRE-001,13,130,33422.25
10,2025,MS-CGN-001,15,120,28926.07
1,2024,MS-LEJ-006,8,130,14922.43
2,2025,MS-HAJ-003,15,200,20189.05
6,2025,MS-CGN-003,19,200,1206.79
7,2024,MS-BRE-003,18,210,5191.61
2,2025,MS-DRS-001,11,130,22825.98
9,2025,MS-LEJ-007,7,130,15662.21
8,2024,MS-CGN-001,10,100,7036.22
5,2024,MS-STR-004,11,110,28805.52
1,2025,MS-DRS-004,16,120,11549.11
3,2025,MS-FRA-001,20,110,7709.06
11,2025,MS-CGN-003,15,130,21681.55
9,2025,MS-HAJ-005,16,100,15449.56
10,2025,MS-HAM-003,8,110,2353.1
12,2024,MS-FRA-007,16,210,24721.35
11,2025,MS-LEJ-001,17,130,14041.25
7,2025,MS-BER-002,4,130,30937.73
10,2024,MS-NUE-002,5,100,20131.26
10,2024,MS-BRE-002,5,100,33927.38
12,2025,MS-HAJ-002,14,200,25390.52
11,2024,MS-FRA-007,15,120,15941.65
11,2025,MS-HAM-004,4,200,6437.42
11,2024,MS-BER-001,11,200,34351.13
6,2024,MS-FRA-007,17,210,26487.25
6,2024,MS-DTM-003,8,120,27205.23
11,2024,MS-BRE-002,19,120,1643.81
5,2025,MS-BER-002,6,120,5322.1
5,2024,MS-ESS-003,15,200,10092.53
11,2025,MS-HAJ-003,3,130,32887.6
2,2025,MS-BRE-003,5,200,13615.5
2,2025,MS-BRE-003,18,120,12577.84
10,2025,MS-FRA-005,20,210,24477.16
5,2025,MS-DRS-002,16,110,9384.67
6,2024,MS-DUS-001,9,200,31232.01
3,2025,MS-STR-001,19,100,29692.28
9,2024,MS-HAJ-001,19,200,12640.19
11,2025,MS-DRS-005,8,130,31541.17
10,2024,MS-DUS-004,5,200,18143.29
2,2025,MS-STR-003,10,100,8072.97
6,2024,MS-DUI-005,16,210,23572.14
11,2024,MS-DUI-004,17,120,6755.66
6,2025,MS-DRS-003,4,200,9542.3
3,2025,MS-BER-005,6,200,21392.86
10,2025,MS-NUE-002,8,120,15338.03
5,2025,MS-NUE-004,18,120,3520.03
10,2024,MS-FRA-007,2,210,22327.06
8,2024,MS-FRA-001,18,130,862.3
8,2025,MS-FRA-003,2,120,10855.69
10,2024,MS-NUE-005,20,200,21367.51
7,2024,MS-HAM-005,19,210,26219.47
6,2024,MS-HAJ-006,4,100,7106.99
8,2024,MS-DUI-001,16,120,8309.17
1,2024,MS-STR-004,8,100,18105.93
3,2024,MS-HAM-001,1,200,1076.64
8,2024,MS-ESS-002,19,130,1498.9
4,2025,MS-ESS-002,7,130,26549.28
8,2025,MS-DTM-003,2,100,27557.79
10,2024,MS-BRE-001,7,210,17526.36
3,2025,MS-DUS-001,18,130,11815.54
4,2025,MS-BRE-001,7,130,4505.04
1,2025,MS-DRS-002,6,120,5622.65
11,2025,MS-BER-004,18,110,30747.51
7,2024,MS-NUE-005,20,120,3836.14
4,2025,MS-ESS-002,8,110,24389.38
5,2025,MS-DRS-005,10,100,8944.6
2,2025,MS-DRS-005,16,120,3876.07
3,2025,MS-HAJ-005,15,130,31810.31
5,2024,MS-HAJ-006,15,130,30049.79
3,2024,MS-BER-004,20,100,867.62
10,2024,MS-DRS-003,18,100,34234.39
8,2025,MS-MUC-002,18,210,27401.47
8,2024,MS-BRE-003,7,120,20978.05
11,2024,MS-DTM-003,2,130,5962.48
8,2024,MS-BER-007,13,200,13016.52
6,2024,MS-STR-004,10,210,9403.88
4,2025,MS-DRS-001,7,100,7636.53
3,2024,MS-HAJ-005,20,120,3265.33
10,2024,MS-NUE-001,16,210,14712.16
12,2025,MS-STR-003,11,120,17736.97
12,2025,MS-DRS-002,1,210,19601.86
11,2024,MS-HAJ-001,16,130,4873.75
11,2024,MS-DRS-005,3,120,18010.52
11,2024,MS-HAM-006,6,130,17241.9
8,2024,MS-HAM-001,19,120,16159.59
5,2024,MS-LEJ-002,6,200,4253.66
2,2024,MS-NUE-003,15,210,23654.88
12,2025,MS-HAM-007,20,210,34481.65
9,2024,MS-DTM-004,1,100,2020.83
11,2025,MS-DUS-004,7,200,4653.61
12,2025,MS-ESS-002,2,200,34080.22
8,2024,MS-DUI-001,16,130,11131.26
5,2025,MS-ESS-001,1,100,16244.18
11,2025,MS-DTM-005,19,110,10596.78
11,2025,MS-LEJ-003,17,110,34449.5
7,2025,MS-ESS-004,9,120,34515.17
9,2024,MS-FRA-007,2,130,33146.67
7,2024,MS-ESS-002,4,110,24262.24
9,2025,MS-DTM-005,10,120,15390.81
12,2024,MS-ESS-004,12,130,28819.71
6,2024,MS-BRE-002,11,120,18978.2
4,2025,MS-BER-003,12,110,27736.62
11,2025,MS-DRS-004,8,110,34763.16
4,2025,MS-FRA-003,17,200,13798.41
2,2024,MS-HAM-007,3,120,13275.1
6,2024,MS-FRA-005,10,120,9614.93
8,2025,MS-BER-003,8,110,23686.0
1,2024,MS-DTM-004,5,110,5164.48
4,2024,MS-DTM-001,18,100,8715.2
11,2024,MS-DTM-003,14,210,25870.91
7,2024,MS-FRA-003,5,200,4934.49
8,2024,MS-BER-002,13,130,32430.65
11,2024,MS-HAM-001,1,130,19500.34
11,2025,MS-MUC-002,3,210,27566.45
12,2024,MS-DUI-004,10,200,8019.14
12,2024,MS-MUC-005,19,120,5978.0
3,2024,MS-HAM-006,12,200,6925.09
5,2024,MS-LEJ-003,11,120,18767.41
7,2025,MS-CGN-002,20,200,9961.46
1,2025,MS-FRA-007,3,110,5558.95
11,2024,MS-FRA-006,20,110,9891.12
12,2025,MS-MUC-001,9,110,3602.69
10,2025,MS-HAM-002,8,210,10544.57
5,2024,MS-DUI-003,13,110,9347.45
10,2025,MS-NUE-004,14,130,17720.97
5,2024,MS-DUS-001,12,110,19864.07
8,2025,MS-STR-005,4,210,5893.25
7,2025,MS-HAJ-005,16,100,22738.05
10,2024,MS-HAM-006,12,200,1612.65
7,2025,MS-MUC-004,20,210,9370.02
7,2024,MS-DRS-001,16,110,16369.4
3,2024,MS-DUI-003,6,130,23993.06
10,2025,MS-HAJ-005,13,200,7860.48
12,2025,MS-BER-003,13,130,5758.35
10,2024,MS-BER-007,3,100,21026.62
4,2024,MS-FRA-004,15,120,7086.65
12,2024,MS-STR-004,17,110,30747.38
3,2024,MS-HAM-006,1,200,16003.29
1,2025,MS-DUS-003,9,210,18965.36
6,2025,MS-DUI-006,14,210,14114.97
4,2024,MS-FRA-004,18,130,9889.81
11,2024,MS-NUE-006,7,100,27333.55
2,2024,MS-LEJ-001,17,120,27132.2
6,2024,MS-LEJ-006,3,120,5624.41
9,2024,MS-STR-001,4,100,11356.81
5,2024,MS-DRS-004,2,100,11688.51
12,2024,MS-DRS-001,6,200,12229.38
8,2025,MS-HAJ-005,20,120,2966.37
8,2025,MS-MUC-004,20,130,3339.56
12,2024,MS-LEJ-004,13,130,16555.01
3,2024,MS-LEJ-007,16,120,29847.74
11,2024,MS-CGN-002,20,130,28217.14
7,2024,MS-BER-007,17,130,16031.27
6,2025,MS-DTM-002,17,130,14745.38
9,2024,MS-HAM-006,11,210,19428.53
7,2024,MS-DUI-004,5,120,8033.56
6,2024,MS-DUI-002,10,100,2227.17
9,2024,MS-FRA-005,16,130,16075.01
8,2025,MS-NUE-006,20,210,34151.33
11,2024,MS-NUE-005,13,200,8244.23
1,2024,MS-DUI-002,7,110,12881.8
10,2024,MS-LEJ-003,4,100,33336.7
11,2024,MS-DRS-004,12,210,7919.13
4,2025,MS-HAJ-003,19,210,25687.6
1,2024,MS-HAJ-005,6,130,14932.12
12,2025,MS-HAM-002,6,130,16685.12
12,2024,MS-DTM-003,15,210,12534.42
1,2024,MS-NUE-005,17,120,22319.39
3,2024,MS-HAJ-002,20,100,6564.85
10,2024,MS-LEJ-002,4,110,11649.58
4,2024,MS-HAM-003,14,130,29225.92
2,2025,MS-HAJ-005,20,100,16928.94
8,2025,MS-HAM-007,19,210,19124.0
11,2025,MS-BRE-001,3,120,30858.41
6,2025,MS-ESS-003,2,120,22038.04
6,2025,MS-BER-004,3,130,15394.0
9,2025,MS-DUS-004,20,130,26784.9
10,2025,MS-FRA-007,13,200,17453.69
9,2025,MS-HAJ-003,15,120,13693.65
11,2024,MS-BER-003,16,100,25807.62
1,2025,MS-DTM-005,14,130,14572.47
8,2025,MS-HAM-002,19,130,34090.54
2,2025,MS-STR-001,7,120,21595.25
7,2025,MS-HAJ-001,12,130,23590.09
6,2025,MS-MUC-005,17,210,16961.63
3,2025,MS-HAJ-005,16,200,17168.59
4,2025,MS-CGN-001,13,120,7493.24
5,2024,MS-HAJ-001,3,210,8730.64
11,2024,MS-DTM-004,4,210,3803.08
7,2025,MS-FRA-007,12,210,8447.19
12,2025,MS-HAJ-002,2,210,10245.07
11,2024,MS-DUS-004,19,200,26795.93
8,2024,MS-NUE-001,2,100,4235.5
9,2024,MS-HAM-004,12,200,3142.88
7,2024,MS-LEJ-007,18,120,10416.23
2,2024,MS-BRE-003,20,100,15898.28
1,2024,MS-FRA-001,19,110,34317.43
10,2025,MS-LEJ-006,2,110,10371.6
1,2025,MS-STR-001,17,200,25905.16
3,2025,MS-BER-006,15,210,18178.71
3,2024,MS-LEJ-007,9,110,29064.9
6,2024,MS-DRS-005,2,120,3997.19
6,2024,MS-DRS-003,19,110,8866.9
12,2024,MS-DUI-001,8,130,28414.45
10,2024,MS-BER-003,15,100,13316.58
1,2024,MS-BER-004,14,210,10832.86
12,2025,MS-NUE-006,1,210,29532.43
12,2024,MS-FRA-006,6,100,6728.11
9,2025,MS-BRE-001,8,100,4363.24
12,2024,MS-HAM-003,4,130,16991.43
5,2024,MS-NUE-001,17,210,9503.65
5,2025,MS-BER-003,20,200,708.55
6,2024,MS-CGN-003,9,100,877.1
1,2025,MS-STR-004,15,210,9834.26
1,2024,MS-DRS-002,11,100,20169.71
1,2024,MS-LEJ-006,17,130,31441.12
6,2025,MS-CGN-001,15,130,31594.51
3,2025,MS-BER-004,2,200,1629.54
4,2024,MS-LEJ-003,14,200,23200.4
3,2024,MS-DRS-004,9,210,32877.1
5,2025,MS-NUE-006,3,200,17541.56
8,2024,MS-ESS-004,14,100,24998.65
9,2024,MS-STR-004,9,210,13478.96
7,2025,MS-LEJ-002,18,200,26437.02
4,2025,MS-DUI-006,4,100,6510.84
11,2025,MS-DUS-004,15,130,13228.2
5,2024,MS-DRS-003,10,210,33138.55
4,2024,MS-FRA-002,10,110,15260.33
12,2025,MS-HAJ-005,16,210,30025.9
5,2025,MS-DRS-005,14,200,7856.6
7,2024,MS-DTM-001,3,120,34255.49
5,2024,MS-BRE-002,15,130,23701.54
6,2024,MS-NUE-001,19,110,18596.28
12,2024,MS-CGN-001,12,210,25688.66
5,2024,MS-FRA-005,16,200,24494.44
3,2025,MS-BER-001,15,130,1972.28
9,2025,MS-FRA-004,13,110,32836.57
5,2025,MS-ESS-004,12,210,7255.05
12,2024,MS-MUC-002,17,110,23738.03
6,2024,MS-HAJ-006,2,210,13059.02
7,2024,MS-HAM-003,3,120,7483.12
10,2024,MS-DRS-004,6,120,13375.35
7,2024,MS-BER-003,13,200,30737.08
6,2024,MS-NUE-001,5,130,8351.74
1,2025,MS-BER-006,20,120,12594.25
1,2025,MS-DUI-003,4,110,29823.61
9,2024,MS-MUC-003,1,200,3162.65
9,2024,MS-BER-004,11,120,13812.11
5,2025,MS-MUC-005,6,130,20985.63
6,2025,MS-BRE-002,11,130,30020.25
5,2025,MS-DUI-001,11,210,32570.53
9,2024,MS-DTM-005,8,210,18733.68
4,2025,MS-DRS-005,13,110,16305.25
6,2025,MS-HAJ-004,15,110,25256.63
8,2024,MS-DUI-004,10,100,21511.43
11,2025,MS-BER-004,20,100,19159.55
3,2025,MS-HAJ-001,12,120,7314.83
6,2025,MS-STR-003,20,130,30742.03
8,2025,MS-DUI-006,19,120,19323.61
4,2024,MS-BRE-003,6,130,3640.06
7,2025,MS-DUI-002,16,200,3812.62
7,2025,MS-STR-003,15,100,16219.81
2,2024,MS-LEJ-001,1,130,28225.81
1,2024,MS-DUI-002,2,200,20804.24
3,2025,MS-DRS-002,16,130,33715.95
2,2024,MS-DRS-003,7,210,17670.53
4,2024,MS-NUE-001,8,200,4062.96
9,2024,MS-HAM-001,9,130,27702.59
6,2024,MS-HAM-001,12,110,28341.71
7,2025,MS-DTM-002,6,130,25196.82
11,2025,MS-CGN-002,3,120,22588.75
10,2024,MS-DUI-002,11,130,6007.92
1,2025,MS-HAM-004,17,100,6305.42
9,2024,MS-MUC-002,8,120,10414.29
11,2024,MS-FRA-005,14,210,8008.69
10,2024,MS-LEJ-005,9,110,29552.08
10,2024,MS-DTM-002,6,130,16896.49
7,2025,MS-FRA-004,16,120,10559.06
9,2025,MS-MUC-003,9,130,9105.89
5,2025,MS-DTM-003,14,120,29095.21
5,2024,MS-BRE-002,17,110,21298.84
6,2025,MS-HAJ-006,12,210,33030.3
12,2024,MS-DUS-001,10,210,31810.91
3,2024,MS-ESS-001,16,130,21805.06
10,2024,MS-DUI-001,7,130,25142.79
5,2025,MS-HAM-001,6,210,26600.31
10,2025,MS-BRE-003,16,100,34332.6
1,2025,MS-NUE-001,11,200,23188.27
11,2025,MS-DUI-005,10,100,19857.01
12,2025,MS-DTM-004,5,130,8384.18
9,2024,MS-FRA-002,10,110,18803.18
11,2024,MS-DUS-002,12,120,5067.87
7,2024,MS-DUS-002,9,130,18976.62
3,2025,MS-LEJ-003,8,110,20961.95
11,2024,MS-MUC-004,13,120,16298.35
3,2025,MS-ESS-001,7,210,4486.49
1,2025,MS-HAM-006,3,100,17520.46
9,2025,MS-DRS-005,5,200,5664.93
11,2025,MS-BRE-002,3,200,21227.65
8,2025,MS-DTM-003,20,200,18216.26
3,2025,MS-CGN-003,8,100,5288.26
7,2024,MS-DRS-001,12,130,23597.3
4,2025,MS-HAM-007,13,110,16246.33
5,2024,MS-BER-007,4,110,33895.06
9,2025,MS-DUS-002,4,100,24987.04
8,2025,MS-DUI-005,11,120,14917.55
2,2024,MS-FRA-006,12,100,21235.39
3,2024,MS-STR-001,13,120,6401.85
11,2024,MS-DRS-002,5,120,2008.05
5,2025,MS-NUE-005,15,130,31603.02
8,2025,MS-DRS-005,8,210,4569.44
8,2024,MS-HAM-005,6,120,3446.18
11,2024,MS-HAM-007,20,200,19822.21
12,2025,MS-BRE-002,18,200,22807.54
9,2024,MS-LEJ-003,5,210,34886.24
2,2024,MS-FRA-003,17,210,16073.35
2,2024,MS-LEJ-002,16,130,4597.7
12,2024,MS-BER-001,20,110,23850.65
1,2024,MS-HAM-003,19,110,23204.62
10,2024,MS-DUS-002,9,110,31676.44
8,2025,MS-HAM-007,9,110,32615.19
5,2025,MS-HAJ-002,2,210,32794.52
8,2025,MS-LEJ-003,2,200,18737.4
2,2024,MS-HAM-002,1,130,8818.26
5,2025,MS-DUI-002,3,110,9133.62
12,2025,MS-NUE-004,20,200,6404.92
3,2025,MS-NUE-001,15,200,13399.77
3,2024,MS-DUI-006,8,200,20269.83
10,2025,MS-HAJ-006,3,110,2959.87
5,2024,MS-DUI-003,5,210,28101.46
3,2025,MS-DUI-006,20,200,3654.29
10,2024,MS-DUS-001,10,100,6336.57
8,2025,MS-CGN-003,1,130,5504.88
11,2025,MS-CGN-003,12,100,25398.94
5,2025,MS-DUS-001,13,110,15073.53
5,2024,MS-DTM-002,11,110,14531.15
6,2025,MS-FRA-007,17,110,8491.62
3,2024,MS-ESS-001,8,110,2629.9
2,2025,MS-HAJ-001,18,200,34748.04
1,2024,MS-ESS-004,6,120,20387.71
4,2025,MS-DUI-001,10,130,21195.8
9,2024,MS-NUE-004,13,200,34701.09
6,2025,MS-HAJ-001,17,210,16734.59
3,2025,MS-DUI-002,18,100,4310.55
9,2025,MS-HAM-006,7,130,5698.11
12,2024,MS-CGN-001,19,100,1858.06
3,2025,MS-HAM-007,7,130,18025.27
1,2025,MS-FRA-003,4,110,21489.09
7,2024,MS-HAJ-002,8,120,8955.86
12,2025,MS-HAM-004,18,100,25963.14
12,2025,MS-DUS-001,17,130,29285.77
9,2024,MS-BRE-002,11,110,1678.03
6,2024,MS-NUE-003,3,210,21678.92
3,2024,MS-FRA-002,13,210,19669.47
9,2024,MS-STR-005,18,120,536.96
7,2025,MS-BER-003,13,200,13782.2
4,2024,MS-DTM-002,17,210,21202.99
4,2024,MS-FRA-004,11,200,30704.55
7,2025,MS-LEJ-007,10,120,7302.81
2,2025,MS-HAJ-004,4,200,11695.58
7,2025,MS-HAJ-001,13,130,23933.27
2,2025,MS-STR-001,14,130,17398.5
7,2024,MS-NUE-001,6,200,8056.69
8,2024,MS-MUC-003,9,100,22858.6
6,2025,MS-ESS-002,20,130,28409.31
3,2025,MS-DRS-001,13,200,3463.47
3,2024,MS-DUI-002,20,120,9567.41
10,2024,MS-HAJ-004,17,110,16531.31
9,2025,MS-ESS-001,9,120,24147.36
10,2024,MS-CGN-002,6,110,1647.48
4,2025,MS-LEJ-007,2,120,3925.04
5,2025,MS-DUI-001,6,210,1983.1
4,2025,MS-ESS-003,16,110,20002.77
4,2025,MS-BRE-001,7,200,34547.22
9,2024,MS-BRE-001,6,200,19125.34
4,2025,MS-DUS-001,20,210,10805.78
2,2025,MS-FRA-003,11,110,20734.86
5,2025,MS-HAM-004,10,130,16493.11
2,2024,MS-NUE-002,3,210,29306.96
9,2025,MS-LEJ-005,4,120,23332.99
11,2025,MS-STR-004,4,210,25730.14
4,2025,MS-DUI-004,20,130,31900.91
6,2024,MS-LEJ-002,15,130,19222.66
1,2025,MS-FRA-005,16,100,9823.36
10,2025,MS-BER-003,16,110,28105.65
9,2025,MS-LEJ-004,5,110,7327.44
1,2025,MS-DTM-001,2,130,2777.51
10,2024,MS-NUE-002,6,100,17451.76
11,2025,MS-BRE-002,20,120,34630.85
12,2025,MS-STR-004,16,210,21411.32
1,2025,MS-LEJ-003,8,120,13769.0
1,2025,MS-LEJ-006,9,100,34721.69
6,2024,MS-FRA-006,14,120,32434.22
5,2024,MS-DUI-006,1,130,21846.42
6,2024,MS-DTM-001,6,120,25807.9
9,2024,MS-DUI-003,15,100,31382.28
8,2025,MS-DRS-005,19,110,20943.83
2,2025,MS-STR-002,3,110,17633.59
10,2024,MS-MUC-002,2,130,11683.16
5,2024,MS-FRA-001,15,120,1752.32
10,2025,MS-NUE-001,16,100,5703.47
9,2025,MS-MUC-003,15,200,8028.12
6,2025,MS-BRE-002,10,100,5853.27
2,2024,MS-LEJ-005,12,110,8559.88
1,2024,MS-DUI-006,11,130,17801.44
2,2025,MS-STR-003,17,200,16747.01
1,2024,MS-DTM-003,8,210,34107.63
9,2024,MS-NUE-006,4,210,4822.32
1,2024,MS-DUS-004,19,120,893.36
11,2024,MS-DUS-002,18,210,27777.08
1,2024,MS-DTM-005,13,210,6959.35
12,2025,MS-LEJ-006,3,110,1281.1
4,2025,MS-FRA-003,6,210,2763.74
5,2025,MS-BER-004,14,120,15786.29
7,2025,MS-HAM-007,13,130,34148.85
3,2024,MS-DRS-002,4,210,29255.3
9,2025,MS-DTM-002,4,100,31361.63
3,2024,MS-STR-001,8,110,21423.85
11,2024,MS-HAJ-002,18,210,18271.0
10,2024,MS-HAM-006,4,120,11309.17
6,2024,MS-BER-007,19,200,30482.17
2,2025,MS-ESS-004,14,130,20047.52
8,2024,MS-STR-003,12,200,6480.54
6,2024,MS-DRS-004,7,100,1572.01
6,2025,MS-BER-005,7,210,24418.04
3,2024,MS-HAJ-003,1,200,21424.06
8,2025,MS-FRA-004,14,110,23235.72
8,2024,MS-HAM-005,19,110,3114.41
2,2025,MS-BRE-001,13,120,1254.55
2,2025,MS-FRA-004,7,130,34148.61
3,2025,MS-HAJ-001,10,110,12773.0
2,2024,MS-STR-001,4,200,1334.91
3,2025,MS-DUS-002,10,100,29669.07
4,2025,MS-DRS-002,8,200,3793.78
8,2024,MS-FRA-002,15,210,2321.24
8,2025,MS-MUC-005,4,100,26034.48
10,2025,MS-FRA-005,18,100,1359.77
12,2024,MS-LEJ-003,14,100,32238.35
8,2025,MS-BER-002,17,200,28224.0
12,2024,MS-FRA-003,13,100,2308.55
3,2024,MS-HAJ-006,1,110,33868.38
2,2024,MS-DUI-001,11,100,11637.94
10,2024,MS-DUS-002,14,130,20197.23
1,2025,MS-LEJ-006,7,130,25968.5
12,2025,MS-CGN-002,11,110,27132.88
10,2025,MS-HAJ-002,6,100,28121.24
11,2025,MS-LEJ-001,9,110,15554.41
8,2025,MS-FRA-004,9,120,1472.07
1,2024,MS-STR-002,6,200,34622.8
3,2025,MS-FRA-007,7,120,12983.1
10,2024,MS-DRS-001,14,200,17119.25
12,2025,MS-BER-006,8,120,26687.8
6,2024,MS-ESS-004,7,120,11005.91
9,2025,MS-DRS-001,15,100,30321.22
5,2025,MS-DUI-006,15,200,19024.67
10,2025,MS-MUC-004,6,120,26383.39
6,2025,MS-FRA-004,5,200,2250.85
7,2025,MS-DUI-004,1,100,6067.63
7,2024,MS-BER-002,11,120,22498.59
6,2025,MS-DRS-003,9,130,11548.44
12,2025,MS-NUE-001,18,130,16147.57
9,2025,MS-DRS-003,19,120,20208.57
5,2024,MS-DUI-002,6,100,21696.78
5,2024,MS-DUI-006,2,120,24490.6
10,2025,MS-FRA-005,11,100,6462.31
10,2024,MS-BRE-001,9,100,18690.62
7,2024,MS-DRS-001,7,130,33847.47
10,2025,MS-FRA-004,12,120,19280.21
1,2024,MS-HAJ-001,1,200,29671.65
5,2024,MS-DUI-003,4,110,9686.22
11,2024,MS-HAJ-006,2,120,30251.08
8,2025,MS-HAJ-005,8,100,14101.74
10,2025,MS-MUC-004,6,110,676.0
6,2025,MS-CGN-001,14,120,32943.85
12,2024,MS-MUC-004,17,100,15205.34
11,2025,MS-CGN-002,1,120,27942.93
7,2024,MS-CGN-001,5,100,10041.3
1,2025,MS-BRE-002,19,200,28971.71
6,2024,MS-MUC-003,1,100,24119.06
9,2025,MS-LEJ-002,17,130,28753.14
1,2024,MS-FRA-007,6,100,10173.17
11,2024,MS-ESS-004,11,120,3146.89
3,2024,MS-HAM-002,14,130,27845.05
4,2025,MS-CGN-001,11,100,32732.02
6,2024,MS-BER-004,16,110,34669.77
2,2025,MS-HAJ-006,2,200,18718.17
11,2025,MS-DUI-003,19,130,32403.47
10,2024,MS-NUE-001,5,200,25151.46
3,2024,MS-DTM-005,14,110,29477.21
4,2024,MS-BRE-003,13,110,33167.51
6,2025,MS-DTM-003,17,100,32908.62
12,2025,MS-CGN-001,9,210,9486.46
6,2025,MS-HAJ-003,13,110,25791.91
12,2025,MS-HAJ-001,18,110,6728.23
5,2024,MS-DUI-004,20,100,11034.0
4,2025,MS-HAM-001,3,120,28749.67
7,2025,MS-FRA-007,13,120,16343.91
4,2025,MS-NUE-006,1,120,17470.65
6,2025,MS-NUE-005,6,110,24074.78
7,2024,MS-STR-004,3,200,1803.98
8,2024,MS-BER-001,8,100,12401.65
2,2024,MS-BER-006,13,100,3887.05
2,2025,MS-LEJ-002,19,130,18484.56
7,2024,MS-HAJ-004,14,120,16596.74
9,2024,MS-HAM-003,15,110,5183.3
4,2024,MS-HAM-005,12,210,13540.6
5,2025,MS-MUC-003,7,110,19256.99
9,2024,MS-FRA-003,4,200,9605.49
7,2025,MS-NUE-005,10,110,27407.31
3,2024,MS-LEJ-002,10,200,16628.97
1,2024,MS-DRS-001,3,120,6618.8
11,2025,MS-MUC-002,17,210,4115.06
3,2025,MS-HAM-001,20,120,3049.38
