monat,jahr,meldestelle_code,tarifverbund_id,ticket_code,anzahl,preis_eur,umsatz_eur,gueltig_ab,plz
9,2024,MS-NUE-001,13,3,97,63.0,6111.0,2025-09-06,34961
9,2025,MS-BER-007,2,4,213,49.0,10437.0,2025-10-06,15248
12,2024,MS-DUS-001,14,2,107,58.0,6206.0,2025-02-24,18940
8,2024,MS-ESS-002,12,3,170,63.0,10710.0,2024-01-18,62291
9,2025,MS-STR-003,18,4,97,49.0,4753.0,2024-02-09,25945
12,2025,MS-DRS-003,2,5,153,39.0,5967.0,2024-02-25,6854
2,2024,MS-BRE-003,5,1,166,49.0,8134.0,2024-03-20,47529
10,2025,MS-HAJ-003,1,3,54,63.0,3402.0,2024-08-02,45661
6,2024,MS-LEJ-007,19,4,72,49.0,3528.0,2024-01-19,27242
2,2024,MS-DTM-002,13,1,28,49.0,1372.0,2025-09-24,5833
4,2024,MS-DTM-004,6,1,222,49.0,10878.0,2025-03-21,28089
7,2024,MS-BER-007,19,2,24,58.0,1392.0,2025-02-01,7378
3,2025,MS-LEJ-003,13,2,64,58.0,3712.0,2024-04-29,89703
5,2024,MS-BER-007,18,2,53,58.0,3074.0,2024-04-17,24934
8,2024,MS-HAM-004,15,1,159,49.0,7791.0,2025-08-19,55858
8,2025,MS-STR-004,2,3,200,63.0,12600.0,2024-04-22,17665
1,2025,MS-NUE-003,3,5,234,39.0,9126.0,2025-12-27,25367
6,2024,MS-LEJ-006,15,2,168,58.0,9744.0,2025-01-01,27884
4,2025,MS-ESS-004,20,3,27,63.0,1701.0,2025-04-28,95271
6,2024,MS-FRA-002,9,1,66,49.0,3234.0,2025-10-29,25568
12,2024,MS-FRA-002,17,4,127,49.0,6223.0,2024-04-10,22481
7,2025,MS-DTM-004,14,1,48,49.0,2352.0,2024-10-28,17436
4,2024,MS-ESS-004,15,4,118,49.0,5782.0,2024-10-21,21775
10,2025,MS-BER-006,12,4,26,49.0,1274.0,2025-05-25,56953
3,2024,MS-MUC-003,16,5,243,39.0,9477.0,2025-09-24,13009
3,2025,MS-LEJ-004,4,3,139,63.0,8757.0,2025-04-20,14203
7,2024,MS-NUE-003,8,1,127,49.0,6223.0,2024-04-18,56813
2,2024,MS-HAM-002,9,2,190,58.0,11020.0,2024-09-26,27242
5,2024,MS-HAJ-003,10,3,232,63.0,14616.0,2024-11-08,92327
4,2025,MS-HAM-003,7,4,24,49.0,1176.0,2025-04-26,6383
2,2025,MS-NUE-006,1,4,107,49.0,5243.0,2025-09-03,54349
6,2025,MS-BER-007,18,3,126,63.0,7938.0,2024-01-06,28467
1,2025,MS-MUC-002,3,4,108,49.0,5292.0,2024-04-01,66859
7,2024,MS-HAM-007,7,1,34,49.0,1666.0,2024-04-16,5215
8,2024,MS-FRA-006,18,2,224,58.0,12992.0,2024-04-02,3198
8,2024,MS-CGN-002,1,2,86,58.0,4988.0,2025-04-26,19284
6,2025,MS-BRE-001,9,1,12,49.0,588.0,2024-03-06,15372
11,2024,MS-DTM-003,10,2,204,58.0,11832.0,2025-02-12,6121
12,2024,MS-BRE-003,18,2,223,58.0,12934.0,2024-10-24,20282
7,2024,MS-DUS-002,7,3,200,63.0,12600.0,2025-12-06,28790
11,2025,MS-HAM-002,4,3,229,63.0,14427.0,2025-04-29,56813
11,2025,MS-LEJ-004,14,2,75,58.0,4350.0,2025-06-24,29346
4,2024,MS-HAM-001,14,3,37,63.0,2331.0,2024-03-16,22007
9,2025,MS-STR-005,13,1,62,49.0,3038.0,2025-06-14,17561
2,2025,MS-ESS-001,20,2,65,58.0,3770.0,2024-10-12,6405
7,2025,MS-DTM-003,5,1,221,49.0,10829.0,2025-05-22,63642
5,2025,MS-DTM-004,7,2,30,58.0,1740.0,2025-03-19,8963
10,2025,MS-DTM-003,1,4,13,49.0,637.0,2024-11-27,2465
2,2025,MS-HAM-006,7,4,242,49.0,11858.0,2025-10-30,29608
11,2024,MS-DUS-004,14,2,166,58.0,9628.0,2024-04-17,7062
8,2024,MS-NUE-002,20,1,168,49.0,8232.0,2025-05-10,14956
10,2025,MS-DTM-004,15,4,18,49.0,882.0,2024-04-24,19370
1,2024,MS-DUS-002,4,3,167,63.0,10521.0,2024-10-11,8822
8,2025,MS-DTM-002,16,2,65,58.0,3770.0,2024-09-30,6957
6,2024,MS-DUI-004,16,2,115,58.0,6670.0,2025-09-09,66019
2,2024,MS-BRE-001,17,3,44,63.0,2772.0,2025-01-06,51310
11,2024,MS-DRS-005,11,1,70,49.0,3430.0,2024-01-05,16402
8,2024,MS-BER-003,3,1,137,49.0,6713.0,2024-12-01,19970
9,2025,MS-NUE-006,15,3,169,63.0,10647.0,2024-01-19,8044
3,2025,MS-NUE-005,1,3,190,63.0,11970.0,2025-11-03,74229
10,2024,MS-ESS-002,16,5,44,39.0,1716.0,2025-05-29,22802
8,2025,MS-CGN-001,13,4,134,49.0,6566.0,2024-02-20,85796
12,2024,MS-DUI-004,20,2,78,58.0,4524.0,2024-03-19,92541
2,2024,MS-DUI-003,12,3,14,63.0,882.0,2025-12-07,6669
3,2025,MS-HAJ-001,17,5,11,39.0,429.0,2025-06-06,13000
7,2024,MS-HAJ-003,7,1,200,49.0,9800.0,2024-05-05,28162
8,2024,MS-DUI-001,11,5,40,39.0,1560.0,2025-07-21,28162
4,2024,MS-STR-002,3,2,89,58.0,5162.0,2025-02-03,66243
3,2025,MS-ESS-002,1,2,137,58.0,7946.0,2024-12-18,7062
2,2025,MS-BRE-001,6,4,184,49.0,9016.0,2024-04-28,60955
4,2024,MS-DUS-002,6,4,172,49.0,8428.0,2025-12-26,10676
3,2024,MS-FRA-004,11,4,64,49.0,3136.0,2025-12-17,12777
3,2025,MS-HAM-006,10,2,8,58.0,464.0,2025-09-15,36652
1,2024,MS-BRE-003,20,2,234,58.0,13572.0,2025-05-07,60955
6,2024,MS-HAJ-004,15,1,163,49.0,7987.0,2025-12-26,18508
3,2025,MS-ESS-001,2,3,150,63.0,9450.0,2024-05-19,8444
4,2025,MS-BER-001,19,3,96,63.0,6048.0,2025-12-06,8352
8,2025,MS-DUI-004,20,2,106,58.0,6148.0,2024-10-29,3662
8,2024,MS-FRA-005,15,5,94,39.0,3666.0,2025-04-09,28162
9,2024,MS-HAM-006,14,1,37,49.0,1813.0,2025-08-19,28162
4,2024,MS-DTM-004,4,1,173,49.0,8477.0,2025-10-13,22709
11,2024,MS-FRA-005,2,1,12,49.0,588.0,2025-05-01,56402
6,2024,MS-BER-006,6,3,108,63.0,6804.0,2025-08-13,36004
12,2025,MS-HAM-007,6,2,40,58.0,2320.0,2024-05-09,27690
3,2024,MS-BER-005,18,4,206,49.0,10094.0,2024-09-12,10255
12,2025,MS-DRS-004,2,5,82,39.0,3198.0,2024-07-31,16294
4,2024,MS-DRS-005,1,5,95,39.0,3705.0,2025-07-29,66850
8,2024,MS-DUI-006,6,1,62,49.0,3038.0,2024-04-24,87509
3,2024,MS-LEJ-002,2,5,6,39.0,234.0,2025-09-24,17561
8,2024,MS-HAM-002,12,1,164,49.0,8036.0,2024-08-25,20282
9,2025,MS-DTM-001,9,5,144,39.0,5616.0,2025-07-26,8263
9,2024,MS-BER-001,7,4,168,49.0,8232.0,2024-10-11,3868
12,2025,MS-STR-001,18,1,29,49.0,1421.0,2024-08-16,46141
1,2025,MS-STR-004,19,3,106,63.0,6678.0,2024-06-22,55388
6,2025,MS-DTM-002,1,4,224,49.0,10976.0,2025-05-14,25254
6,2024,MS-STR-001,12,3,171,63.0,10773.0,2025-06-03,10469
4,2024,MS-STR-005,18,1,175,49.0,8575.0,2024-05-07,9959
11,2024,MS-NUE-004,6,5,171,39.0,6669.0,2024-08-25,13563
1,2025,MS-MUC-004,18,3,130,63.0,8190.0,2025-05-07,19467
6,2024,MS-HAJ-004,16,3,61,63.0,3843.0,2025-04-20,22318
7,2025,MS-DUS-004,4,3,231,63.0,14553.0,2024-08-28,42785
8,2024,MS-BER-003,13,4,111,49.0,5439.0,2025-11-28,13009
11,2024,MS-LEJ-005,7,2,28,58.0,1624.0,2024-04-12,15248
12,2024,MS-BRE-002,3,1,156,49.0,7644.0,2024-12-06,56953
1,2024,MS-DUI-003,8,4,57,49.0,2793.0,2024-04-26,28350
11,2025,MS-HAM-001,8,4,131,49.0,6419.0,2025-09-29,20051
1,2025,MS-FRA-006,16,5,166,39.0,6474.0,2025-10-29,48702
7,2024,MS-HAM-006,18,5,40,39.0,1560.0,2024-02-22,25254
6,2025,MS-HAJ-005,5,1,127,49.0,6223.0,2024-05-27,21320
3,2025,MS-DUS-001,15,3,37,63.0,2331.0,2024-11-01,82536
8,2025,MS-STR-003,5,3,230,63.0,14490.0,2024-11-24,21624
6,2025,MS-MUC-004,19,5,11,39.0,429.0,2024-12-09,6459
7,2024,MS-BRE-003,20,1,38,49.0,1862.0,2024-01-25,66424
12,2024,MS-BER-005,20,3,127,63.0,8001.0,2025-07-15,6489
4,2024,MS-DTM-003,11,1,240,49.0,11760.0,2025-07-04,26840
9,2025,MS-STR-005,9,3,116,63.0,7308.0,2024-11-30,6956
12,2025,MS-NUE-001,3,4,72,49.0,3528.0,2024-10-28,27740
6,2024,MS-STR-005,2,3,236,63.0,14868.0,2024-03-27,89453
7,2025,MS-DRS-005,9,1,149,49.0,7301.0,2024-06-27,25446
12,2024,MS-LEJ-004,16,3,158,63.0,9954.0,2025-09-03,3875
1,2024,MS-BER-004,3,2,231,58.0,13398.0,2024-09-20,19954
5,2024,MS-BER-005,12,5,18,39.0,702.0,2025-01-31,19390
1,2025,MS-NUE-006,3,3,205,63.0,12915.0,2024-10-05,95271
5,2025,MS-HAJ-005,9,1,17,49.0,833.0,2024-01-14,25828
1,2025,MS-BER-003,10,4,70,49.0,3430.0,2025-01-02,64997
7,2025,MS-HAJ-006,7,3,192,63.0,12096.0,2025-07-02,66850
3,2025,MS-ESS-004,14,1,77,49.0,3773.0,2025-07-18,17436
5,2024,MS-LEJ-004,14,2,85,58.0,4930.0,2025-03-30,84773
2,2024,MS-FRA-003,17,1,183,49.0,8967.0,2025-04-26,18343
12,2025,MS-HAM-004,3,5,33,39.0,1287.0,2024-06-23,5470
7,2024,MS-ESS-003,6,3,20,63.0,1260.0,2025-07-24,1230
6,2024,MS-NUE-005,11,5,10,39.0,390.0,2024-11-11,51310
6,2024,MS-BER-003,15,1,203,49.0,9947.0,2025-05-24,65743
11,2024,MS-BRE-002,9,4,248,49.0,12152.0,2025-05-10,9261
4,2025,MS-HAM-006,2,2,203,58.0,11774.0,2024-06-09,6554
2,2024,MS-DUI-001,15,4,125,49.0,6125.0,2024-02-29,27605
5,2025,MS-LEJ-002,4,4,135,49.0,6615.0,2024-09-17,64460
7,2025,MS-DUI-002,14,3,98,63.0,6174.0,2025-10-21,10655
5,2024,MS-DTM-002,3,5,63,39.0,2457.0,2024-07-08,13652
2,2024,MS-STR-002,15,2,74,58.0,4292.0,2025-11-30,8007
8,2025,MS-DUI-003,6,5,122,39.0,4758.0,2024-11-28,19469
12,2024,MS-DUS-001,10,5,237,39.0,9243.0,2025-08-12,55388
1,2024,MS-NUE-006,10,4,91,49.0,4459.0,2025-07-11,36602
4,2025,MS-DUI-001,5,3,148,63.0,9324.0,2025-05-30,10676
11,2024,MS-DRS-005,8,4,106,49.0,5194.0,2025-11-13,7666
7,2025,MS-STR-004,19,4,241,49.0,11809.0,2024-07-29,66405
6,2024,MS-STR-003,9,2,94,58.0,5452.0,2024-04-24,16402
9,2024,MS-DRS-002,4,4,37,49.0,1813.0,2025-07-05,16726
5,2025,MS-BRE-003,14,4,115,49.0,5635.0,2025-03-11,6592
1,2025,MS-DUI-005,3,5,35,39.0,1365.0,2025-09-07,28350
3,2025,MS-LEJ-002,9,2,92,58.0,5336.0,2025-08-13,1613
2,2024,MS-DRS-001,14,5,132,39.0,5148.0,2024-01-16,10550
7,2025,MS-DRS-001,11,5,34,39.0,1326.0,2024-01-27,19954
11,2025,MS-BRE-002,7,5,171,39.0,6669.0,2025-11-18,90774
1,2025,MS-DTM-001,9,4,127,49.0,6223.0,2025-05-07,26934
1,2025,MS-ESS-003,15,4,246,49.0,12054.0,2024-02-26,27702
12,2025,MS-BER-003,3,3,99,63.0,6237.0,2024-10-15,65743
1,2025,MS-DUI-006,20,5,87,39.0,3393.0,2025-04-14,55768
6,2024,MS-LEJ-003,7,4,71,49.0,3479.0,2024-09-30,8544
6,2025,MS-ESS-001,11,4,104,49.0,5096.0,2025-11-20,95561
4,2024,MS-ESS-001,9,2,5,58.0,290.0,2025-12-26,55682
10,2024,MS-ESS-001,7,1,180,49.0,8820.0,2025-04-05,28780
12,2025,MS-DRS-004,5,5,165,39.0,6435.0,2025-12-24,6046
8,2024,MS-LEJ-003,19,3,177,63.0,11151.0,2025-06-03,16025
1,2025,MS-NUE-004,19,3,220,63.0,13860.0,2024-06-10,8590
7,2025,MS-BER-003,8,4,241,49.0,11809.0,2025-03-09,19077
11,2024,MS-FRA-002,15,4,179,49.0,8771.0,2024-11-09,35246
11,2024,MS-DUI-003,10,2,182,58.0,10556.0,2025-01-04,25421
8,2024,MS-DUI-004,13,1,115,49.0,5635.0,2024-12-29,43804
8,2025,MS-DRS-003,17,3,40,63.0,2520.0,2024-10-11,14064
7,2024,MS-DUS-003,19,1,155,49.0,7595.0,2024-04-24,89073
11,2024,MS-BRE-001,19,3,10,63.0,630.0,2025-12-04,66777
6,2024,MS-DUI-004,6,3,14,63.0,882.0,2024-04-11,89206
6,2024,MS-BRE-001,20,4,140,49.0,6860.0,2024-03-04,66220
4,2024,MS-BER-007,16,1,10,49.0,490.0,2025-06-20,20311
4,2024,MS-DTM-002,19,1,41,49.0,2009.0,2024-08-01,8909
5,2025,MS-STR-001,6,4,151,49.0,7399.0,2024-06-28,7778
10,2025,MS-DUS-003,4,5,5,39.0,195.0,2024-04-02,6046
11,2025,MS-NUE-006,12,5,161,39.0,6279.0,2024-04-30,30610
10,2024,MS-DTM-001,14,3,15,63.0,945.0,2024-09-10,22802
9,2024,MS-CGN-001,18,4,158,49.0,7742.0,2024-04-06,34185
6,2025,MS-DUI-002,12,1,26,49.0,1274.0,2025-10-31,29346
4,2024,MS-STR-001,19,1,99,49.0,4851.0,2025-09-09,71986
11,2025,MS-BRE-002,19,3,44,63.0,2772.0,2024-08-10,15248
4,2025,MS-NUE-004,7,4,96,49.0,4704.0,2025-11-23,7211
3,2025,MS-HAJ-006,17,3,103,63.0,6489.0,2024-09-05,66459
4,2025,MS-DTM-002,18,3,18,63.0,1134.0,2024-09-06,25641
8,2024,MS-DRS-004,5,1,121,49.0,5929.0,2025-08-12,45314
7,2024,MS-CGN-002,12,1,247,49.0,12103.0,2024-12-03,88359
3,2024,MS-BRE-001,15,5,160,39.0,6240.0,2024-05-29,36004
11,2025,MS-HAJ-004,8,4,41,49.0,2009.0,2025-02-08,19370
12,2025,MS-HAJ-001,19,2,192,58.0,11136.0,2025-06-06,3198
10,2025,MS-HAM-004,6,5,116,39.0,4524.0,2025-03-29,28046
8,2025,MS-STR-004,16,5,103,39.0,4017.0,2025-09-23,22603
5,2024,MS-BER-003,15,4,185,49.0,9065.0,2024-06-18,17561
10,2025,MS-LEJ-002,11,2,218,58.0,12644.0,2024-10-15,30702
8,2025,MS-FRA-007,3,5,17,39.0,663.0,2024-05-24,25837
1,2025,MS-STR-005,3,1,122,49.0,5978.0,2024-04-14,15232
3,2024,MS-DUI-003,9,2,206,58.0,11948.0,2025-12-05,36537
1,2025,MS-FRA-002,14,3,117,63.0,7371.0,2025-06-25,30702
10,2025,MS-LEJ-004,8,3,86,63.0,5418.0,2024-01-31,22007
6,2024,MS-FRA-005,3,1,12,49.0,588.0,2024-04-26,6699
9,2025,MS-DTM-001,12,4,118,49.0,5782.0,2024-08-18,22522
8,2024,MS-HAM-001,2,1,175,49.0,8575.0,2025-12-10,66859
10,2025,MS-FRA-003,3,4,97,49.0,4753.0,2025-02-28,25568
4,2025,MS-BER-001,6,1,185,49.0,9065.0,2025-12-18,66836
8,2024,MS-FRA-006,8,5,128,39.0,4992.0,2025-10-10,5888
2,2024,MS-BER-001,4,3,149,63.0,9387.0,2024-06-24,90539
2,2024,MS-NUE-003,20,2,240,58.0,13920.0,2024-06-12,6550
1,2025,MS-BER-001,14,1,58,49.0,2842.0,2025-06-20,88180
5,2025,MS-DUI-002,14,4,18,49.0,882.0,2024-06-24,3868
2,2025,MS-DUS-001,8,3,143,63.0,9009.0,2024-02-12,35699
2,2025,MS-HAM-002,18,1,206,49.0,10094.0,2024-02-03,54935
1,2025,MS-HAM-004,11,2,241,58.0,13978.0,2024-03-12,6418
10,2024,MS-DTM-004,20,4,19,49.0,931.0,2024-06-03,66561
10,2025,MS-FRA-003,9,4,129,49.0,6321.0,2025-09-13,85489
1,2025,MS-DTM-004,9,5,220,39.0,8580.0,2024-12-06,73321
6,2024,MS-DRS-004,12,1,219,49.0,10731.0,2024-10-06,28930
5,2024,MS-LEJ-005,9,1,104,49.0,5096.0,2025-08-27,34185
2,2025,MS-HAJ-001,11,3,230,63.0,14490.0,2024-04-18,8352
8,2024,MS-HAJ-002,4,1,81,49.0,3969.0,2025-07-29,19370
7,2024,MS-HAM-001,12,5,10,39.0,390.0,2024-03-18,15232
11,2025,MS-DTM-005,12,4,15,49.0,735.0,2025-07-24,27748
8,2025,MS-NUE-003,13,3,232,63.0,14616.0,2024-02-17,34185
12,2025,MS-DUS-004,3,3,236,63.0,14868.0,2024-10-12,8544
10,2024,MS-STR-005,5,4,131,49.0,6419.0,2025-10-06,25837
12,2024,MS-ESS-002,2,1,89,49.0,4361.0,2024-05-06,47529
11,2025,MS-HAJ-004,14,2,110,58.0,6380.0,2025-06-06,36652
1,2025,MS-DUS-004,5,3,21,63.0,1323.0,2025-02-24,6550
5,2024,MS-CGN-001,1,4,102,49.0,4998.0,2025-11-06,16057
8,2024,MS-BER-002,2,4,141,49.0,6909.0,2024-03-20,35246
7,2024,MS-ESS-004,19,4,44,49.0,2156.0,2025-11-18,50451
7,2025,MS-LEJ-006,4,1,85,49.0,4165.0,2024-09-14,26970
2,2025,MS-DTM-004,2,1,208,49.0,10192.0,2025-05-21,95271
2,2024,MS-DRS-002,12,1,186,49.0,9114.0,2025-07-03,24934
8,2024,MS-DRS-004,18,3,50,63.0,3150.0,2025-06-03,61779
6,2025,MS-DRS-002,14,1,140,49.0,6860.0,2025-10-02,91056
8,2025,MS-BER-006,14,4,129,49.0,6321.0,2024-05-14,6405
10,2024,MS-CGN-002,6,5,199,39.0,7761.0,2024-08-26,56681
5,2024,MS-FRA-005,1,5,208,39.0,8112.0,2024-06-03,26934
3,2025,MS-DRS-001,6,3,164,63.0,10332.0,2025-05-11,13136
4,2024,MS-BRE-001,15,3,205,63.0,12915.0,2025-12-05,22481
3,2024,MS-BER-006,12,5,154,39.0,6006.0,2024-10-01,63642
11,2025,MS-LEJ-004,19,5,225,39.0,8775.0,2025-07-06,25568
3,2024,MS-CGN-003,11,4,209,49.0,10241.0,2024-05-12,21624
7,2024,MS-HAM-006,1,5,143,39.0,5577.0,2024-02-09,28162
8,2025,MS-BER-005,3,4,228,49.0,11172.0,2025-10-26,28930
12,2024,MS-LEJ-004,8,4,20,49.0,980.0,2024-08-19,88592
10,2025,MS-ESS-003,20,1,86,49.0,4214.0,2024-05-06,95851
7,2025,MS-HAM-003,14,4,43,49.0,2107.0,2025-08-09,93173
9,2025,MS-LEJ-004,7,4,224,49.0,10976.0,2024-02-25,28501
4,2025,MS-LEJ-002,17,4,53,49.0,2597.0,2024-05-27,21624
3,2024,MS-DTM-004,9,3,16,63.0,1008.0,2025-07-16,25523
10,2025,MS-DUS-001,1,5,117,39.0,4563.0,2025-07-26,66810
11,2024,MS-NUE-004,16,1,214,49.0,10486.0,2025-07-02,51370
2,2025,MS-HAM-001,2,1,116,49.0,5684.0,2025-02-02,55768
9,2025,MS-DUS-003,8,5,64,39.0,2496.0,2024-01-28,7062
5,2024,MS-BRE-002,2,2,184,58.0,10672.0,2024-11-16,3868
1,2025,MS-NUE-001,20,4,232,49.0,11368.0,2024-02-09,89729
10,2025,MS-STR-003,16,3,164,63.0,10332.0,2024-01-06,61779
8,2025,MS-DUI-005,2,3,196,63.0,12348.0,2025-07-21,47484
5,2024,MS-DRS-004,1,2,130,58.0,7540.0,2025-11-01,10550
3,2024,MS-DRS-002,14,3,99,63.0,6237.0,2024-04-26,28542
11,2024,MS-BER-007,11,1,234,49.0,11466.0,2024-05-01,19444
8,2025,MS-DTM-005,10,4,58,49.0,2842.0,2025-07-09,13652
9,2024,MS-DUS-003,6,4,83,49.0,4067.0,2024-01-25,88180
9,2024,MS-CGN-003,17,3,205,63.0,12915.0,2024-01-03,66836
6,2024,MS-DTM-003,8,2,8,58.0,464.0,2025-01-14,6592
9,2024,MS-ESS-004,3,3,220,63.0,13860.0,2025-01-13,20670
4,2024,MS-DTM-005,6,3,124,63.0,7812.0,2024-03-23,21904
9,2025,MS-HAJ-004,16,3,8,63.0,504.0,2025-01-05,26970
10,2024,MS-MUC-002,17,3,27,63.0,1701.0,2025-06-09,25539
12,2025,MS-HAM-005,10,1,37,49.0,1813.0,2024-01-23,6383
8,2024,MS-STR-005,2,3,193,63.0,12159.0,2025-01-17,22802
7,2025,MS-DUI-001,20,2,60,58.0,3480.0,2024-06-06,66459
12,2025,MS-DUI-006,5,4,148,49.0,7252.0,2025-08-08,15597
8,2025,MS-FRA-007,17,4,219,49.0,10731.0,2025-09-18,40474
10,2024,MS-CGN-001,12,2,222,58.0,12876.0,2024-07-27,18343
7,2024,MS-BER-007,12,4,55,49.0,2695.0,2025-02-25,25421
2,2025,MS-CGN-001,10,1,57,49.0,2793.0,2025-05-03,44806
10,2025,MS-HAM-005,5,3,142,63.0,8946.0,2024-03-12,15232
7,2024,MS-LEJ-003,19,3,227,63.0,14301.0,2024-07-13,82536
4,2025,MS-BRE-001,12,2,26,58.0,1508.0,2025-11-04,55388
12,2025,MS-DUI-003,9,3,248,63.0,15624.0,2025-03-06,15646
6,2024,MS-BER-005,18,5,86,39.0,3354.0,2024-04-21,55560
12,2025,MS-STR-001,4,5,119,39.0,4641.0,2025-09-24,19250
7,2025,MS-STR-001,8,1,37,49.0,1813.0,2024-07-22,25641
3,2025,MS-FRA-005,8,2,182,58.0,10556.0,2025-06-14,10255
2,2024,MS-NUE-005,13,1,201,49.0,9849.0,2024-05-28,55526
10,2024,MS-CGN-001,16,1,71,49.0,3479.0,2024-01-06,25539
4,2025,MS-NUE-002,14,4,114,49.0,5586.0,2025-06-11,54935
1,2025,MS-HAJ-002,5,4,15,49.0,735.0,2024-06-13,66810
8,2025,MS-HAJ-003,20,4,248,49.0,12152.0,2025-03-12,40474
9,2025,MS-BER-004,12,2,129,58.0,7482.0,2024-07-17,10550
9,2024,MS-HAJ-006,5,2,53,58.0,3074.0,2024-02-14,16402
1,2025,MS-HAM-005,20,5,143,39.0,5577.0,2024-06-22,55560
8,2025,MS-BER-007,15,3,30,63.0,1890.0,2025-06-20,6763
3,2025,MS-HAM-007,1,5,134,39.0,5226.0,2025-11-07,18087
4,2025,MS-LEJ-005,15,5,244,39.0,9516.0,2025-12-03,28953
7,2024,MS-NUE-002,19,4,7,49.0,343.0,2024-01-15,78127
9,2025,MS-HAJ-006,3,2,129,58.0,7482.0,2025-08-25,25446
12,2025,MS-CGN-002,12,2,144,58.0,8352.0,2025-11-19,60951
6,2025,MS-HAJ-003,1,4,144,49.0,7056.0,2024-03-17,5833
10,2025,MS-MUC-004,6,3,30,63.0,1890.0,2025-11-12,19077
10,2025,MS-BRE-003,1,2,36,58.0,2088.0,2024-02-12,19370
9,2024,MS-FRA-006,9,5,190,39.0,7410.0,2024-01-05,19759
12,2025,MS-STR-005,9,5,121,39.0,4719.0,2025-07-18,15248
5,2024,MS-NUE-001,8,2,70,58.0,4060.0,2025-03-02,56813
12,2025,MS-DRS-002,5,4,20,49.0,980.0,2024-07-06,30702
2,2024,MS-HAJ-003,1,4,185,49.0,9065.0,2025-03-08,8544
5,2025,MS-HAM-001,11,5,231,39.0,9009.0,2025-08-14,66927
4,2025,MS-BER-004,17,4,190,49.0,9310.0,2025-07-23,25641
8,2024,MS-HAJ-006,6,3,185,63.0,11655.0,2024-09-03,85292
3,2024,MS-LEJ-007,17,5,132,39.0,5148.0,2024-01-24,35485
6,2024,MS-DTM-003,16,5,248,39.0,9672.0,2025-10-13,26840
11,2024,MS-BRE-003,7,1,77,49.0,3773.0,2024-06-20,26697
11,2025,MS-ESS-001,13,2,74,58.0,4292.0,2025-05-07,17185
12,2025,MS-STR-004,8,2,218,58.0,12644.0,2024-04-23,10646
8,2024,MS-FRA-007,2,3,171,63.0,10773.0,2025-09-23,66019
7,2025,MS-MUC-004,2,5,84,39.0,3276.0,2024-01-15,66850
12,2025,MS-LEJ-005,9,1,200,49.0,9800.0,2024-04-27,55682
8,2025,MS-DUS-004,14,4,40,49.0,1960.0,2024-04-29,17610
9,2025,MS-DTM-003,14,3,166,63.0,10458.0,2024-05-08,55533
11,2025,MS-DTM-001,5,3,90,63.0,5670.0,2025-07-29,84773
8,2025,MS-FRA-001,20,2,151,58.0,8758.0,2025-09-13,20670
3,2025,MS-MUC-004,14,4,162,49.0,7938.0,2024-10-04,24473
11,2025,MS-BER-004,4,3,203,63.0,12789.0,2024-09-23,29608
9,2024,MS-CGN-002,15,2,147,58.0,8526.0,2025-02-20,3662
4,2024,MS-DUI-005,5,2,218,58.0,12644.0,2025-07-03,5470
3,2025,MS-CGN-001,12,3,113,63.0,7119.0,2025-10-26,14468
3,2025,MS-NUE-005,14,4,27,49.0,1323.0,2024-03-02,47529
7,2025,MS-LEJ-001,16,3,169,63.0,10647.0,2025-07-21,21510
4,2025,MS-HAJ-001,3,3,218,63.0,13734.0,2025-08-16,28780
3,2025,MS-DRS-005,8,3,6,63.0,378.0,2025-10-25,93599
1,2024,MS-HAM-003,5,4,110,49.0,5390.0,2024-10-19,89073
10,2024,MS-BRE-002,3,3,159,63.0,10017.0,2024-02-07,15232
1,2024,MS-BER-007,20,1,115,49.0,5635.0,2025-02-05,76196
5,2025,MS-ESS-001,10,2,14,58.0,812.0,2024-02-25,21320
9,2025,MS-DUS-001,13,2,172,58.0,9976.0,2025-05-17,6541
11,2025,MS-CGN-002,1,3,51,63.0,3213.0,2024-05-13,55440
11,2025,MS-FRA-004,2,4,203,49.0,9947.0,2024-07-22,27884
7,2024,MS-LEJ-004,12,4,150,49.0,7350.0,2024-04-18,25421
1,2025,MS-NUE-001,13,1,226,49.0,11074.0,2024-04-30,10676
4,2024,MS-STR-004,1,2,96,58.0,5568.0,2024-02-04,24921
5,2025,MS-FRA-001,5,4,112,49.0,5488.0,2024-09-20,60887
10,2025,MS-DTM-002,14,3,40,63.0,2520.0,2025-03-17,5215
1,2025,MS-DTM-003,7,3,132,63.0,8316.0,2025-05-17,5215
2,2025,MS-HAM-004,14,1,45,49.0,2205.0,2025-06-04,74636
4,2025,MS-NUE-003,18,4,92,49.0,4508.0,2025-01-02,18940
6,2025,MS-NUE-005,6,1,71,49.0,3479.0,2024-03-12,5215
6,2025,MS-CGN-002,17,2,200,58.0,11600.0,2024-08-21,21904
7,2024,MS-DUS-002,8,1,238,49.0,11662.0,2025-11-05,35931
10,2024,MS-HAJ-002,15,3,80,63.0,5040.0,2025-10-20,8473
4,2025,MS-STR-001,5,5,184,39.0,7176.0,2024-11-12,70248
9,2025,MS-BRE-001,16,3,229,63.0,14427.0,2025-12-25,22481
8,2025,MS-DRS-002,5,3,167,63.0,10521.0,2025-10-13,8624
12,2025,MS-DUS-002,20,4,43,49.0,2107.0,2025-06-06,48702
2,2025,MS-NUE-005,1,4,120,49.0,5880.0,2025-10-04,5888
